customer_id,name,dob,age,city,phone,email,annual_income,household_size,signup_date
C000220,Rohan Sen,1998-12-30,27,Kolkatta,(970) 184-6094,rohan.sen.0220@example.in,518600.0,1.0,2016-04-26
C000221,Vikram Sharma,1993-01-08,32,Kochi,7440692501,vikram.sharma.0221@example.in,1331900.0,1.0,2025-09-24
C000222,Meera Subramanian,1970-02-13,55,Kochi,9343126874,meera.subramanian.0222@example.in,383900.0,3.0,2021-09-01
C000223,Sahil Patel,1966-10-04,59,Delhi,8507742544,sahil.patel.0223@example.in,363100.0,,2023-01-09
C000224,Zoya Bose,1996-01-29,29,Chennai,9496076843,,567100.0,5.0,2016-01-21
C000225,Pranav Mukherjee,1952-11-02,73,Bengaluru,6783079756,pranav.mukherjee.0225@example.in,547600.0,2.0,2025-05-10
C000226,Ishita Shah,1990-12-26,35,Delhi,9564102610,ishita.shah.0226@example.in,2253000.0,,2023-01-31
C000227,Rohan Patel,1980-09-26,45,Delhi,8558013184,rohan.patel.0227@example.in,1469100.0,,2018-12-11
C000228,Kavya Banerjee,1951-03-29,74,Pune,7066872651,kavya.banerjee.0228@example.in,815600.0,3.0,2024-06-19
C000229,Sanjay Agarwal,1993-12-02,32,Kolkatta,,sanjay.agarwal.0229@example.in,761200.0,1.0,2015-07-12
C000230,Vikram Verma,2000-06-06,25,Bengaluru,+91 81751 77769,vikram.verma.0230@example.in,1244300.0,1.0,2018-12-06
C000231,Vikram Reddy,1987-09-07,38,Chennai,9894234428,vikram.reddy.0231@example.in,457000.0,5.0,2016-05-31
C000232,Meera Roy,1982-05-25,43,Ahmedabad,8632547243,meera.roy.0232@example.in,711000.0,7.0,2023-04-26
C000233,Nikhil Khan,1958-05-27,67,Jaipur,7048349389,nikhil.khan.0233@example.in,1363500.0,5.0,2018-07-07
C000234,Sanjay Sharma,1981-03-29,44,Pune,8970520270,sanjay.sharma.0234@example.in,426300.0,7.0,2016-02-23
C000235,Nikhil Das,1951-05-08,74,Hyderabad,9521497763,nikhil.das.0235@example.in,593000.0,1.0,2024-03-21
C000236,Vikram Sen,1988-06-23,37,Jaipur,9483613973,vikram.sen.0236@example.in,1661500.0,6.0,2016-01-24
C000237,Sahil Bose,1992-11-09,33,Kolkata,6980891382,sahil.bose.0237@example.in,,7.0,2022-10-12
C000238,Tanvi Sinha,1992-01-24,33,Lucknow,9269589003,tanvi.sinha.0238@example.in,672300.0,3.0,2023-05-16
C000239,Priya Mehta,1985-09-18,40,Hyderabad,8229063762,priya.mehta.0239@example.in,449000.0,4.0,2018-06-15
C000240,Aditi Nair,1953-11-10,72,Kolkata,(998) 698-7318,aditi.nair.0240@example.in,953200.0,5.0,2022-06-21
C000241,Rohan Subramanian,1963-09-21,62,Hyderabad,7068863889,rohan.subramanian.0241@example.in,840700.0,1.0,2019-09-28
C000242,Kabir Nair,1986-01-26,39,Chennai,8997987023,kabir.nair.0242@example.in,948200.0,7.0,2017-01-02
C000243,Nikhil Das,1962-05-06,63,Jaipur,7243224641,nikhil.das.0243@example.in,515600.0,2.0,2015-08-14
C000244,Zoya Bose,1988-10-10,37,Kolkata,6723579379,zoya.bose.0244@example.in,552100.0,,2016-02-10
C000245,Meera Mishra,1965-06-24,60,Delhi,91-823-497-3058,meera.mishra.0245@example.in,646800.0,7.0,2015-07-09
C000246,Varun Shah,1998-09-23,27,Bhopal,91-962-173-8126,varun.shah.0246@example.in,1210400.0,2.0,2023-11-10
C000247,Priya Kulkarni,1972-12-18,53,Ahmedabad,,priya.kulkarni.0247@example.in,411800.0,7.0,2025-03-29
C000248,Rhea Mukherjee,1979-10-02,46,Kochi,9995792991,rhea.mukherjee.0248@example.in,1618100.0,4.0,2021-12-18
C000249,Meera Kapoor,1950-05-28,75,Kochi,7743408366,meera.kapoor.0249@example.in,373800.0,6.0,2015-01-16
C000250,Kabir Rao,1964-05-11,61,Pune,7235243063,kabir.rao.0250@example.in,212400.0,5.0,2023-10-17
C000251,Ananya Reddy,1992-07-14,33,Pune,9930615676,ANANYA.REDDY.0251@EXAMPLE.IN,439100.0,1.0,2025-10-11
C000252,Arjun Mehta,1960-04-02,65,Hyderabad,9289835164,arjun.mehta.0252@example.in,814800.0,1.0,2016-09-03
C000253,Ananya Subramanian,1962-10-19,63,HYDERABAD,7892745084,ananya.subramanian.0253@example.in,477600.0,1.0,2022-10-30
C000254,Pooja Desai,1962-03-08,63,Delhi,7031897607,pooja.desai.0254@example.in,1047900.0,5.0,2025-02-07
C000255,Aarav Gupta,1984-08-26,41,Bhopal,9231114165,aarav.gupta.0255@example.in,1133500.0,4.0,2021-01-07
C000256,Aarav Rao,2005-01-02,20,Mumbai,7516779186,aarav.rao.0256@example.in,935400.0,2.0,2016-03-01
C000257,Aditya Sinha,1962-05-02,63,Kochi,7828935324,aditya.sinha.0257@example.in,,3.0,2019-10-20
C000258,Nikhil Desai,1973-09-15,52,Chennai,9194103522,nikhil.desai.0258@example.in,648400.0,3.0,2021-12-27
C000259,Akshay Roy,1966-01-08,59,Delhi,7310325983,akshay.roy.0259@example.in,2612900.0,7.0,2023-04-24
C000260,Nikhil Kapoor,1977-01-22,48,Lucknow,9057036782,nikhil.kapoor.0260@example.in,608100.0,2.0,2024-02-27
C000261,Saanvi Desai,1974-08-13,51,Kolkata,8860719004,saanvi.desai.0261@example.in,2148000.0,,2020-09-06
C000262,Krishna Roy,2001-05-28,24,Mumbai,8782292395,krishna.roy.0262@example.in,670300.0,,2019-06-21
C000263,Pooja Iyer,2000-08-09,25,Hyderabad,7784087749,pooja.iyer.0263@example.in,699500.0,2.0,2015-08-24
C000264,Rohan Singh,1950-08-10,75,Kochi,7884102414, rohan.singh.0264@example.in ,2602000.0,3.0,2017-09-28
C000265,Krishna Joshi,1989-11-04,36,Delhi,7027084628,krishna.joshi.0265@example.in,1084500.0,5.0,2023-02-07
C000266,Pooja Sen,1952-07-18,73,Lucknow,(727) 475-0412,pooja.sen.0266@example.in,976400.0,3.0,2025-10-23
C000267,Sanjay Agarwal,2003-01-06,22,Kolkata,6118509633,sanjay.agarwal.0267@example.in,703900.0,2.0,2025-06-06
C000268,Anika Agarwal,1975-05-23,50,Kochin,6054233645,anika.agarwal.0268@example.in,446000.0,5.0,2021-05-15
C000269,Mira Reddy,1984-05-25,41,Kochi,(884) 697-2648,mira.reddy.0269@example.in,2536500.0,4.0,2019-08-25
C000270,Ishaan Kulkarni,2001-10-28,24,Bhopal,9319386776,ishaan.kulkarni.0270@example.in,2085400.0,6.0,2020-09-12
C000271,Kabir Subramanian,1993-06-14,32,Mumbai,8327221229,kabir.subramanian.0271@example.in,1733500.0,7.0,2021-06-11
C000272,A. Banerjee,2003-03-24,22,Delhi,8471929175,aditi.banerjee.0272@example.in,539800.0,,2021-10-22
C000273,Sneha Bose,1990-12-08,35,Chennai,8135392226,sneha.bose.0273@example.in,815800.0,2.0,2024-10-28
C000274,Akshay Gupta,1994-12-04,31,Ahmedabad,8160733125,akshay.gupta.0274@example.in,2069200.0,3.0,2019-04-24
C000275,Ishaan Verma,1985-08-03,40,Kochi,9058571867,ishaan.verma.0275@example.in,701100.0,4.0,2025-02-11
C000276,Aarav Patel,1987-12-05,38,Jaipur,6672988310,aarav.patel.0276@example.in,476900.0,2.0,2018-06-25
C000277,Akshay Mehta,1955-08-13,70,Delhi,9648641254,akshay.mehta.0277@example.in,1094400.0,5.0,2019-11-17
C000278,Diya Patel,1956-07-12,69,Lucknow,9121917525,diya.patel.0278@example.in,486200.0,2.0,2025-05-26
C000279,Kavya Singh,1963-03-31,62,Ahmedabad,7308100227,kavya.singh.0279@example.in,460400.0,4.0,2015-03-30
C000280,Sanjay Desai,1971-02-05,54,Hyderabad,9085792975,sanjay.desai.0280@example.in,499600.0,4.0,2023-03-03
C000281,Meera Banerjee,1962-06-18,63,Poona, 88029-15908 ,meera.banerjee.281@example.in,553800.0,6.0,2024-02-14
C000282,Kabir Mishra,1993-11-01,32,Pune,9662819129,kabir.mishra.0282@example.in,1495200.0,6.0,2021-11-25
C000283,Pranav M.,1960-12-04,65,Jaipur,6071046051,pranav.menon.0283@example.in,742600.0,6.0,2019-09-08
C000284,Arjun Kapoor,1970-09-13,55,Kochi,9539787185,arjun.kapoor.0284@example.in,1034400.0,2.0,2018-08-30
C000285,T. Banerjee,not-a-date,48, Delhi ,6746046650,tanvi.banerjee.0285@example.in,546300.0,6.0,2017-10-21
C000286,Vikram Desai,1998-01-16,27,PUNE,8553291545,vikram.desai.0286@example.in,633400.0,6.0,2021-04-05
C000287,Arjun Nair,1954-06-14,71,Bengaluru,8296850901,arjun.nair.0287@example.in,951600.0,5.0,2015-03-12
C000288,Zoya Subramanian,2003-12-17,22,Jaypur,7841772174,zoya.subramanian.0288@example.in,482700.0,6.0,2018-11-21
C000289,Anika Tiwari,1963-04-12,62,Kochi,8300119223,anika.tiwari.0289@example.in,463400.0,4.0,2017-02-20
C000290,Rahul Sinha,1955-05-21,70,Lucknow,(857) 420-7885,rahul.sinha.0290@example.in,474300.0,2.0,2023-07-11
C000291,Sneha Rao,1980-02-16,45,Kolkatta,8358336106,sneha.rao.0291@example.in,,3.0,2017-05-06
C000292,Meera Kulkarni,1973-03-30,52,Bengaluru,6492108522,meera.kulkarni.0292@example.in,453400.0,2.0,2022-07-12
C000293,Meera Agarwal,1957-04-21,68,Kolkata,8851182322,,414600.0,2.0,2024-11-17
C000294,Sanjay Kapoor,1968-04-02,57,BHOPAL,7063362318,sanjay.kapoor.0294@example.in,3581100.0,4.0,2019-06-23
C000295,Rahul Kulkarni,1980-09-15,45,Bengaluru,8572656739,rahul.kulkarni.0295@example.in,519900.0,3.0,2015-04-17
C000296,Ishita Verma,1953-05-13,72,Bombay,6328700514,ishita.verma.0296@example.in,849100.0,2.0,2016-12-07
C000297,D. Jain,1953-10-23,72,Hyderabad,9808072975,diya.jain.0297@example.in,621300.0,4.0,2024-08-01
C000298,Pooja Chandra,2000-09-04,25,Mumbai,7140213196,pooja.chandra.0298@example.in,1655500.0,7.0,2020-10-20
C000299,Sneha Reddy,1973-12-03,52,Delhi,8919023144,sneha.reddy.0299@example.in,1400100.0,,2023-10-01
C000300,Pooja Roy,2003-11-30,22,Mumbai,91-823-464-1839,pooja.roy.0300@example.in,519300.0,7.0,2023-12-19
C000301,Anika Mehta,1990-08-21,35,Mumbai,6149123797,,724600.0,,2022-07-21
C000302,Rahul Joshi,1963-12-23,62,Chennai,7275355095,rahul.oshi.0302@example.in,,1.0,2020-05-22
C000303,Diya Menon,1958-01-08,67,Ahmedabad,8362117484,diya.menon.0303@example.in,3501300.0,7.0,2021-08-02
C000304,Nikhil Kulkarni,1961-11-28,64,Kolkata,8021120231,nikhil.kulkarni.0304@example.in,,7.0,2023-01-24
C000305,Sanjay Khan,1992-06-02,33,Mumbai,9183818099,sanjay.khan.0305@example.in,780800.0,,2017-05-25
C000306,Priya Chandra,1988-10-14,37,Mumbai,6708507305,priya.chandra.0306@example.in,1056100.0,5.0,2023-08-25
C000307,Priya Sharma,1970-09-11,55,Chennai,6988790368,priya.sharma.0307@example.in,1053700.0,,2022-07-13
C000308,Anika Nair,1988-08-06,37, Bangalore ,6284912223,anika.nair.0308@example.in,569300.0,6.0,2017-03-12
C000309,Ishita Singh,1978-09-07,47,Pune,7992113295,ishita.singh.0309@example.in,2393700.0,1.0,2025-10-12
C000310,Rahul Desai,1969-06-01,56,Kochi,6736344394,rahul.desai.0310@example.in,3260200.0,4.0,2023-07-27
C000311,Nisha Agarwal,1991-10-17,34,Ahmedabad,,nisha.agarwal.0311@example.in,609700.0,5.0,2025-03-20
C000312,Ishaan Menon,1961-06-16,64,Mumbai,7571277602,ishaan.menon.0312@example.in,3442500.0,4.0,2019-04-29
C000313,Tanvi Mukherjee,1984-11-14,41,BHOPAL,6499911188,tanvi.mukherjee.0313@example.in,610700.0,7.0,2017-09-22
C000314,Aarav Kulkarni,1970-05-02,55,Hyderabad,9135497486,aarav.kulkarni.0314@example.in,417100.0,6.0,2023-02-11
C000315,Pooja Patel,1967-07-26,58,Jaipur,6495410412,pooja.patel.0315@example.in,1763300.0,7.0,2020-03-12
C000316,Rhea Kulkarni,1988-10-20,37,Poona,91-928-114-4200,rhea.kulkarni.0316@example.in,379700.0,5.0,2024-01-22
C000317,Arjun Verma,1971-09-12,54,Mumbai,+91 83409 32880,,1464000.0,6.0,2017-03-11
C000318,Meera Gupta,1974-03-01,51,Cochin,7618035027,meera.gupta.0318@example.in,429300.0,4.0,2019-02-11
C000319,Meera Reddy,1970-12-25,55,Chennai,7817914387,meera.reddy.0319@example.in,2155200.0,2.0,2019-04-10
C000320,Akshay Banerjee,1981-07-08,44, Bangalore ,6197195390,akshay.banerjee.0320@example.in,701800.0,3.0,31-31-2024
C000321,Rhea Das,1984-10-21,41,Ahmedabad,7189025492,rhea.das.0321@example.in,1167300.0,3.0,2020-08-10
C000322,Ishaan Sinha,1992-06-06,33,Kochi,8584120199,ishaan.sinha.0322@example.in,1621800.0,3.0,2019-07-12
C000323,Diya Mishra,1965-03-13,60,Jaipur,+91 76573 70708,diya.mishra.0323@example.in,338500.0,7.0,2018-05-27
C000324,Krishna Kapoor,1953-04-02,72,Kolkata,8531140224,krishna.kapoor.0324@example.in,1108800.0,3.0,2016-01-25
C000325,Shreya Iyer,1984-09-27,41,Lucknow,9045038059,shreya.iyer.0325@example.in,1958700.0,2.0,2016-08-06
C000326,R. Sharma,2000-12-18,25,Pune,7339370510,rhea.sharma.0326@example.in,2400700.0,2.0,2015-01-30
C000327,Aditi Sinha,1996-11-10,29,Lucknow,91-848-114-5599,aditi.sinha.0327@example.in,352000.0,,2018-11-28
C000328,Rahul Patel,1991-04-25,34,Lucknow,8737608810,rahul.patel.0328@example.in,753800.0,4.0,2016-09-13
C000329,Ananya Banerjee,1954-12-19,71,Bhopal,6839707426,ananya.banerjee.0329@example.in,1507700.0,5.0,2021-05-07
C000330,Anika Sinha,2002-05-31,23,Delhi,7683398738,anika.sinha.0330@example.in,895800.0,2.0,2017-01-13
C000331,Vikram Iyer,1994-04-15,31,Kolkata,8467994029,vikram.iyer.0331@example.in,502400.0,7.0,2019-07-26
C000332,Ishita Shah,1997-06-21,28,Pune, 93852-03858 ,ishita.shah.0332@example.in,2323700.0,7.0,2025-08-28
C000333,A. Nair,1952-07-06,73,Lucknow,91-956-293-6112,anika.nair.0333@example.in,504400.0,3.0,2017-11-10
C000334,Arjun Reddy,1970-11-20,55,Delhi,8386038701,arjun.reddy.0334@example.in,1359800.0,3.0,2016-10-12
C000335,Sanjay Agarwal,1985-05-01,40,Pune,6920395108,sanjay.agarwal.0335@example.in,921300.0,1.0,2020-05-11
C000336,Sahil Shah,1995-11-14,30,Pune,9451132720,sahil.shah.0336@example.in,994700.0,1.0,2021-12-08
C000337,Meera Mukherjee,1963-12-10,62,Bhopal,7149571357,meera.mukherjee.0337@example.in,1696800.0,,2015-03-02
C000338,Krishna Iyer,1965-09-23,60,Kolkata,8133720893,krishna.iyer.0338@example.in,1025100.0,4.0,2016-05-25
C000339,Varun Kapoor,1972-07-29,53,Kochi,8389276872,varun.kapoor.0339@example.in,1383400.0,2.0,2022-01-12
C000340,Rhea Kapoor,2003-07-07,22,Bhopal,+91 73035 98249,rhea.kapoor.0340@example.in,828200.0,6.0,2023-12-21
C000341,Ishita Shah,1977-02-21,48,Ahmedabad,9066115380,ishita.shah.0341@example.in,1441100.0,3.0,2022-06-07
C000342,Diya Subramanian,1961-09-19,64,Ahmedabad,8343688283,diya.subramanian.0342@example.in,481500.0,1.0,2018-10-05
C000343,Anika Mehta,1978-04-21,47,Delhi,6987581245,anika.mehta.0343@example.in,1083100.0,7.0,2019-07-09
C000344,Priya Kulkarni,1995-09-28,30,Bengluru,9927072049,priya.kulkarni.0344@example.in,2108400.0,,2025-04-10
C000345,Tanvi Verma,1993-12-25,32,Mumbai,6060292367,tanvi.verma.0345@example.in,726100.0,,2022-09-27
C000346,Anika Jain,1960-01-15,65,Delhi,9850268055,anika.jain.0346@example.in,592800.0,3.0,2019-12-03
C000347,Vikram Shah,1965-04-03,60,Hyderabad,7723501819,vikramshah0347@example.in,580300.0,4.0,2023-09-12
C000348,Aditya Desai,1965-05-28,60,Chenai,9814372383,aditya.desai.0348@example.in,363400.0,5.0,2024-09-08
C000349,Mira Chandra,1952-09-12,73,Bhopal,7804052184,mira.chandra.0349@example.in,562100.0,5.0,2019-01-21
C000350,Rahul Iyer,1998-05-09,27,Hyderabad,8948489485,rahul.iyer.0350@example.in,419600.0,4.0,2019-02-25
C000351,Aarav Roy,1957-02-12,68,Bengaluru,9410210819,aarav.roy.0351@example.in,827700.0,7.0,2025-07-22
C000352,Ananya Roy,2002-06-29,23,Hyderabad,8233557655,ananya.roy.0352@example.in,293500.0,7.0,2019-01-09
C000353,Arjun Rao,1984-06-13,41,Bhopal,9671671095,arjun.rao.0353@example.in,649000.0,3.0,2025-07-08
C000354,Aditya Singh,2004-07-06,21,Lucknow,7187446620,aditya.singh.0354@example.in,489600.0,3.0,2016-05-13
C000355,Kabir Banerjee,2002-07-27,23,Kolkata,7805470334,kabir.banerjee.0355@example.in,542500.0,2.0,2025-06-29
C000356,Rhea S.,1998-10-05,27,Bengaluru,9257989511,rhea.sinha.0356@example.in,12896420.805788875,4.0,2020-03-09
C000357,Sneha Desai,1978-11-20,47,Hyderabad,8124458562,sneha.desai.0357@example.in,720500.0,7.0,2016-04-29
C000358,Kavya Shah,1965-03-10,60,Bengaluru,7715981000,kavya.shah.0358@example.in,792300.0,2.0,2017-12-13
C000359,Arjun Singh,1963-09-01,62,Pune,7997648997,arjun.singh.0359@example.in,603500.0,4.0,2020-02-16
C000360,Rhea Joshi,1992-08-31,33,Hyderabad,8186135769,rhea.joshi.0360@example.in,1121900.0,2.0,2021-12-23
C000361,Shreya Reddy,1998-12-04,27,Delhi,9546628988,shreya.reddy.0361@example.in,991700.0,,2015-06-29
C000362,Anika Khan,1981-04-16,44,Bhopal,8484325380,anika.khan.0362@example.in,,1.0,2018-10-04
C000363,Nikhil Sharma,1979-11-17,46,Pune,9331562032,nikhil.sharma.0363@example.in,1379200.0,1.0,2025-02-14
C000364,Kabir Iyer,1972-07-02,53,Lucknow,9452519211,kabir.iyer.0364@example.in,1218200.0,1.0,2023-04-21
C000365,Nisha Nair,1956-01-24,69,Lucknow,9174607463,nisha.nair.0365@example.in,1367400.0,3.0,2017-01-20
C000366,Ishaan Bose,1997-08-01,28,Bengaluru,9447879524,ishaan.bose.0366@example.in,790200.0,2.0,2018-03-20
C000367,Priya Sah,1984-02-05,41,Hyderabad,7029811787,priya.shah.0367@example.in,714200.0,6.0,2018-08-08
C000368,Pranav Desai,1969-08-01,56,Puna,7921513381,pranav.desai.0368@example.in,670700.0,,2018-10-04
C000369,Kavya Patel,1975-04-04,50,Puna,6638285113,kavya.patel.0369@example.in,804100.0,,2022-09-05
C000370,Nikhil Patel,1992-12-05,33,Bhopal,9923623329,nikhil.patel.0370@example.in,1035500.0,6.0,2017-11-04
C000371,Aarav Singh,1985-10-05,40,Bhopal,6619338880,aarav.singh.0371@example.in,1091200.0,3.0,2018-10-22
C000372,Aarav Kulkarni,1960-01-05,65,Ahmedabad,8689778091,aarav.kulkarni.0372@example.in,774900.0,1.0,2019-01-28
C000373,Vikram Jain,1988-10-03,37,Bhopl,9156733711,vikram.jain.0373@example.in,1348600.0,4.0,2023-11-11
C000374,Diya Shah,1980-08-23,45,Bhopal,9142882174,diya.shah.0374@example.in,852200.0,3.0,2017-10-02
C000375,Nisha Joshi,1974-01-19,51,Bengaluru,6858723650,nisha.joshi.0375@example.in,218000.0,1.0,2015-06-25
C000376,Saanvi Reddy,1976-12-20,49,Jaipur,8240740286,saanvi.reddy.0376@example.in,515200.0,2.0,2020-12-18
C000377,TANVI SHAH,1957-08-14,68,Calcutta,9650263503,tanvi.shah.0377@example.in,177600.0,1.0,2025-03-01
C000378,Rahul Iyer,1967-10-24,58,Chennai,7491109911,rahul.iyer.0378@example.in,,3.0,2019-12-19
C000379,Diya Kapoor,1977-01-20,48, Delhi ,,diya.kapoor.0379@example.in,235300.0,3.0,2020-09-14
C000380,Saanvi Iyer,1977-11-16,48,Chennai,7491007833,saanvi.iyer.0380@example.in,1286300.0,6.0,2021-02-13
C000381,Rhea R.,1952-05-14,73,Jaipur,8863776663,rhea.roy.0381@example.in,,6.0,2019-10-24
C000382,Sanjay Verma,not-a-date,70,Kochi,6485361871,sanjay.verma.0382@example.in,2133500.0,7.0,2015-10-08
C000383,Nikhil Nair,1955-05-15,70,Ahemdabad,6052347228,nikhil.nair.0383@example.in,767500.0,2.0,2021-02-08
C000384,Akshay Nair,1970-04-22,55,Mumbai,6691973308,akshay.nair.0384@example.in,1354900.0,4.0,2023-12-07
C000385,Zoya Rao,1975-11-16,50,DELHI,6495632927,zoya.rao.0385@example.in,626900.0,,2024-05-14
C000386,Pranav Joshi,1971-07-20,54,Kochi,6767451348,pranav.joshi.0386@example.in,510500.0,6.0,2015-07-26
C000387,Sahil Mehta,1983-02-11,42,Chennai,,sahil.mehta.0387@example.in,14434132.729676602,7.0,2020-04-28
C000388,Vikram Reddy,1961-08-19,64, Jaipur ,6623728379,vikram.reddy.0388@example.in,4095000.0,4.0,2018-01-14
C000389,Nisha Nair,2001-05-10,24,Kochi,6582251630,nisha.nair.0389@example.in,855900.0,7.0,2022-04-18
C000390,Krishna Desai,1995-09-26,30,Bengaluru,6924466214,,1500700.0,2.0,2015-08-15
C000391,Meera Shah,1982-08-01,43,Kolkata,8939315898,meera.shah.0391@example.in,1247900.0,2.0,2021-03-26
C000392,Ishaan Singh,1996-06-17,29,Lucknow,9777331717,ishaan.singh.0392@example.in,764300.0,4.0,2025-03-16
C000393,Arjun Bose,2000-08-20,25,Bengaluru,9600439811,arjun.bose.0393@example.in,559900.0,4.0,2015-08-23
C000394,Shreya Subramanian,1976-05-24,49,Ahmedabad,7204787252,shreya.subramanian.0394@example.in,1863700.0,5.0,2016-06-24
C000395,Anika Banerjee,1968-01-06,57,Hyderabad,7562310204,anika.banerjee.0395@example.in,1557100.0,2.0,2017-08-16
C000396,Aitya Agarwal,1952-11-10,73,Hyderabad,8928126223,aditya.agarwal.0396@example.in,509100.0,6.0,2023-12-21
C000397,Diya Patel,1990-03-08,35,Mumbai,6619912406,diya.patel.0397@example.in,787000.0,1.0,2018-09-16
C000398,Pooja Tiwari,1966-04-29,59,Delhi,6474980261,pooja.tiwari.0398@example.in,149000.0,6.0,2020-09-19
C000399,Anika Mishra,1967-11-06,58,Lucknow,8885212590,anika.mishra.0399@example.in,894900.0,6.0,2020-11-25
C000400,  saanvi   roy  ,2001-02-18,24,Mumbai,7112837910,saanvi.roy.0400@example.in,483400.0,,2019-08-23
C000401,Zoya Mishra,1984-08-14,41,Bengaluru,6028374800,zoya.mishra.0401@example.in,166300.0,7.0,2018-01-28
C000402,Vikram Nair,1987-02-09,38,Bengaluru,6483961576,vikram.nair.0402@example.in,,7.0,2025-08-08
C000403,VARUN DAS,1971-07-22,54,Kolkata,6505774389,varun.das.0403@example.in,,4.0,2024-06-21
C000404,Pranav Desai,1954-11-24,71,Bengaluru,7458713503,pranav.desai.0404@example.in,432900.0,6.0,2021-08-17
C000405,Aditya Mukherjee,1971-04-17,54,Kochi, 75431-43415 ,aditya.mukherjee.0405@example.in,1505300.0,3.0,2021-12-20
C000406,Krishna Kapoor,1995-01-09,30, Bhopal ,8237471203,krishna.kapoor.0406@example.in,371600.0,4.0,2015-03-23
C000407,Nikhil Jain,1969-11-26,56,Jaipur,7590541319,nikhil.jain.0407@example.in,306300.0,5.0,2018-12-20
C000408,Meera Patel,1960-01-25,65,Ahmedabad,7867879075,meera.patel.0408@example.in,,4.0,2022-01-14
C000409,Pranav Singh,1963-03-04,62,Delhi,6388580040,pranav.singh.0409@example.in,623500.0,4.0,2019-05-20
C000410,Sneha Patel,1999-12-18,26,Jaipur,9189741587,sneha.patel.0410@example.in,324400.0,2.0,2018-05-30
C000411,A. Kulkarni,2003-05-28,22,Chennai,, aditya.kulkarni.0411@example.in ,1116900.0,5.0,2019-08-19
C000412,Arjun Patel,1996-08-10,29,Bhopal,8848074424,arjun.patel.0412@example.in,991900.0,5.0,2015-12-05
C000413,Sanjay Mukherjee,1950-11-04,75,Ahmedabad,9249161687,sanjay.mukherjee.0413@example.in,340600.0,7.0,2025-05-04
C000414,Sanjay Das,1994-08-02,31,Bhopal,7330509945,sanjay.das.0414@example.in,459100.0,3.0,2017-02-19
C000415,Rahul Kapoor,1958-10-31,67,Jaipur,8783586460,rahul.kapoor.0415@example.in,765600.0,1.0,2022-03-14
C000416,Arjun Rao,1957-11-01,68,Hyderabad,7538761867,arjun.rao.0416@example.in,2859500.0,6.0,2016-12-27
C000417,Saanvi Joshi,1963-06-10,62,Bhopal,8977157354,saanvi.joshi.0417@example.in,933500.0,1.0,2016-02-21
C000418,Ishita S.,2005-05-19,20, Bhopal , 94491-49012 ,ishita.sen.0418@example.in,836000.0,4.0,2019-08-15
C000419,Aditi Das,2003-06-10,22,Kochi,8157380612,aditi.das.0419@example.in,1700700.0,2.0,2022-09-26
C000420,DIYA SHAH,1959-04-28,66,Bhopal,7272468538,diya.shah.0420@example.in,692500.0,5.0,2017-07-09
C000421,Aditi M.,1958-09-20,67,Kolkata,7235595454,aditi.mehta.0421@example.in,1613000.0,5.0,2015-11-23
C000422,Aditi Mishra,1979-04-08,46,Pune,6390447254,aditi.mishra.0422@example.in,684700.0,2.0,2024-09-10
C000423,Zoya Chandra,1956-11-23,69,Pune,+91 96988 43698,zoya.chandra.0423@example.in,1286200.0,2.0,2020-08-10
C000424,Saanvi Mehta,2004-09-09,21,Ahemdabad,9649900381,saanvi.mehta.0424@example.in,400900.0,2.0,2021-03-26
C000425,Pranav Roy,1984-08-09,41,LUCKNOW,6936457801,pranav.roy.0425@example.in,578100.0,1.0,2017-12-27
C000426,Mira Sinha,1993-04-30,32, Bhopal ,,mira.sinha.0426@example.in,730900.0,6.0,2015-11-16
C000427,Mira Patel,1989-04-26,36,Jaipur, 91040-60641 ,mira.patel.0427@example.in,1199300.0,6.0,2024-07-28
C000428,Ishita Subramanian,1965-08-23,60,Hyderabad,,ishita.subramanian.0428@example.in,775800.0,2.0,2025-01-21
